"","GAIN","AMPLI","LOSS","LOH"
"1p",0.85,0,0,0
"2p",48.39,0,0,4.63
"3p",2.3,0,0.41,2.78
"4p",0,0,0,0
"5p",92.35,0,0,0
"6p",35.71,0,0,0
"7p",42.99,0,0,0
"8p",0,0,82,0
"9p",0.17,0,0,0
"10p",0,0,0,10.72
"11p",0,0,0,0
"12p",99.63,0,0,0
"16p",49.35,0,1.36,10.69
"17p",0,0,48.76,43.81
"18p",0,0,100,0
"19p",0,0,0,100
"20p",0,0,40.48,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,4.32
"1q",0,0,0,0
"2q",77.34,0,6.64,0
"3q",0.27,0,0,2.73
"4q",3.26,0,0.38,0
"5q",0,0,0,0
"6q",0,0,0.47,100
"7q",100,0,0,100
"8q",31.06,0,0,0
"9q",0.41,0,0,0
"10q",0,0,29.86,3.78
"11q",0.19,0,0,5.74
"12q",0,0,0.21,0
"13q",9.46,0,0.25,0
"14q",0.15,0,0,98.92
"15q",0,0,17.01,0
"16q",34.81,0,0,0
"17q",10.8,0,1.42,5.94
"18q",0,0,99.99,0
"19q",0,0,0,99.97
"20q",99.81,0,0,0
"21q",12.65,0,1.08,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",100,0,0,12.45
