"","GAIN","AMPLI","LOSS","LOH"
"1p",0.11,0,26.43,0
"2p",0.39,0,0,0
"3p",0.39,0,3.26,5.9
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0.18,0,0,0
"7p",57.91,0,0,0
"8p",9.74,0,87.85,0
"9p",0,0,0,0
"10p",0.59,0,0,0
"11p",0,0,0,0
"12p",0.81,0,0.13,0
"16p",4.82,0,0,9.5
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",0,0,0.72,0
"20p",3.77,0,53.05,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0.99,0,0,2.75
"2q",21.03,0,0.02,0
"3q",0,0,0,2.44
"4q",0,0,0.21,0
"5q",0.18,0,0.03,0
"6q",0.31,0,0,0
"7q",4.6,0,94,0
"8q",69.32,0,0,0
"9q",0,0,0,0
"10q",0.36,0,0,0
"11q",0.07,0,0,0
"12q",0.31,0,0,0
"13q",75.31,0,0,0
"14q",0,0,98.92,0
"15q",0,0,7.02,4.34
"16q",0,0,0.84,0
"17q",7.28,0,0,0
"18q",0,0,86.09,0
"19q",0.91,0,0,0
"20q",44.59,0,0,0
"21q",0,0,0,0
"22q",0,0,0,0
"Yq",0,0,0,0
"Xq",0,0,0,0
