"","GAIN","AMPLI","LOSS","LOH"
"1p",0.94,0,8.34,0
"2p",0,0,0,0
"3p",1.02,0,0.3,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,100,0
"7p",99.95,0,0,0
"8p",11.57,0,0,0
"9p",0,0,76.71,0
"10p",0,0,100,0
"11p",0.55,0,0,0
"12p",0.77,0,0,0
"16p",1.8,0,0.81,10.35
"17p",0,0,100,0
"18p",0.69,0,0,0
"19p",76.85,0,0,0
"20p",0,0,0.97,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.37,0,0,0
"1q",0,0,0.77,3.6
"2q",0.17,0,0.63,0
"3q",1.95,0,12.03,0
"4q",0.52,0,0.32,0
"5q",0,0,0,0
"6q",0,0,100,0
"7q",45.37,0,0,0
"8q",0,0,0,0
"9q",0.43,0,15.73,0
"10q",0,0,100,0
"11q",0,0,0.38,0
"12q",0.89,0,0,0
"13q",0,0,99.99,0
"14q",0,0,98.92,0
"15q",1.62,0,0.11,3.78
"16q",0.6,0,35.44,0
"17q",0.45,0,28.47,0
"18q",0,0,0,0
"19q",0,0,0.76,0
"20q",1.48,0,1.29,8.93
"21q",0.29,0,0.73,0
"22q",0,0,99.8,0
"Yq",0,0,0,0
"Xq",0.26,0,0,0
