"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,100,0
"2p",0.07,0,0,0
"3p",0.26,0,0.29,0
"4p",1.33,0,69.83,0
"5p",1.09,0,0.66,0
"6p",0.5,0,0.68,0
"7p",0.56,0,0,4.59
"8p",0.07,0,0,0
"9p",0.57,0,0.55,0
"10p",0,0,1.7,0
"11p",0,0,0.57,0
"12p",0.24,0,0,0
"16p",0,0,0,11.05
"17p",0.16,0,0,0
"18p",1.92,0,0,0
"19p",0,0,0,0
"20p",0.93,0,0.79,0
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",0,0,0,0
"1q",0,0,1.71,3.14
"2q",0.09,0,0.32,2.44
"3q",0.25,0,0,3.04
"4q",0.2,0,30.6,0
"5q",0.71,0,0.29,0
"6q",0.23,0,0.26,0
"7q",0,0,0.29,0
"8q",0.5,0,0.59,0
"9q",1.18,0,0.15,0
"10q",0.62,0,0.78,2.72
"11q",0,0,0,3.66
"12q",0.41,0,0.33,0
"13q",0.87,0,0.42,2.75
"14q",1.04,0,0.4,0
"15q",0.42,0,0.42,0
"16q",0.77,0,0,8.72
"17q",0.44,0,0,6.63
"18q",0.95,0,0.49,0
"19q",0,0,99.97,0
"20q",2.39,0,0.13,0
"21q",0.97,0,0.82,0
"22q",15.79,0,0.12,0
"Yq",100,0,0,0
"Xq",0,0,0.26,0
