"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0.23,0
"2p",0.28,0,0.34,0
"3p",0.34,0,3.93,0
"4p",0.67,0,1.37,0
"5p",0.83,0,1.82,0
"6p",0,0,0.42,0
"7p",95.09,0,0,0
"8p",0,0,0,0
"9p",0.55,0,0,0
"10p",0,0,100,0
"11p",0,0,0.76,6.88
"12p",0.74,0,0.3,0
"16p",9.79,0,0.75,10.55
"17p",0.26,0,1.27,0
"18p",1.96,0,0,0
"19p",58.53,0,1.77,0
"20p",45.83,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",2.1,0,0,5.42
"1q",0,0,0,94.42
"2q",0,0,0.87,0
"3q",0,0,2.13,0
"4q",0,0,0.3,0
"5q",0.2,0,0.28,0
"6q",0,0,0,0
"7q",36.5,0,0,0
"8q",0.7,0,0.15,2.79
"9q",0.42,0,0.59,0
"10q",0,0,49.57,0
"11q",0,0,0.26,0
"12q",0.45,0,0.29,0
"13q",0.29,0,0.31,0
"14q",0.79,0,0.11,0
"15q",0,0,0.43,0
"16q",0.74,0,0,0
"17q",0.11,0,0.45,0
"18q",0.58,0,0.53,0
"19q",44.51,0,0,0
"20q",93.26,0,0,0
"21q",65.69,0,0,0
"22q",0,0,58.72,0
"Yq",0,0,0,0
"Xq",2.28,0,0.44,5.71
