"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,26.71,5.27
"2p",99.67,0,0,0
"3p",1.24,0,0,12.98
"4p",18.64,0,81.29,0
"5p",76.91,0,0,0
"6p",100,0,0,5.54
"7p",100,0,0,0
"8p",27.71,0,0,69.83
"9p",99.92,0,0,0
"10p",72.36,0,0,0
"11p",3.12,0,0,100
"12p",0,0,0,99.63
"16p",0,0,9.15,96.74
"17p",66.07,0,0,99.89
"18p",0,0,0,99.9
"19p",97.59,0,0,0
"20p",99.49,0,0.18,0
"21p",0,0,85.12,0
"Yp",0,0,99.93,0
"Xp",99.75,0,0,0
"1q",96.42,0,1.2,0
"2q",99.23,0,0,0
"3q",0,0,3.75,5.38
"4q",99.51,0,0,0
"5q",4.97,0,0,0
"6q",99.97,0,0,100
"7q",99.97,0,0,0
"8q",99.18,0,0,0
"9q",99.83,0,0,0
"10q",98.38,0,0,0
"11q",0,0,50.57,49.43
"12q",3.95,0,0,99.97
"13q",92.19,0,0,0
"14q",93.58,0,0,0
"15q",64.52,0,13.66,83.31
"16q",14.31,0,0.65,13.01
"17q",78.63,0,0,95.5
"18q",0,0,0,99.99
"19q",47.32,0,0.18,52.71
"20q",99.96,0,0,0
"21q",0,0,94.37,0
"22q",99.85,0,0,0
"Yq",0,0,100,0
"Xq",99.93,0,0,0
