"","GAIN","AMPLI","LOSS","LOH"
"1p",99.99,0,0,0
"2p",98.9,0,0,0
"3p",4.71,0,3.13,95.35
"4p",100,0,0,0
"5p",99.94,0,0,0
"6p",99.59,0,0,5.15
"7p",99.93,0,0,0
"8p",85.11,0,0.59,0
"9p",0,0,0.39,82.95
"10p",100,0,0,0
"11p",100,0,0,0
"12p",99.7,0,0,0
"16p",99.18,0,0,9.97
"17p",0,0,100,0
"18p",100,0,0,0
"19p",99.72,0,0,0
"20p",0,0,81.82,100
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",96.88,0,0,0
"1q",99.97,0,0,0
"2q",99.89,0,0,1.97
"3q",100,0,0,0
"4q",34.02,0,0.26,16.2
"5q",100,0,0,0
"6q",100,0,0,2.77
"7q",90,0,0,0
"8q",68.71,0,0,0
"9q",0,0,0,96.12
"10q",99.51,0,0,3.67
"11q",5.01,0,4.84,94.99
"12q",99.99,0,0,3.61
"13q",0,0,4.51,100
"14q",1.96,0,0.39,5.59
"15q",99.5,0,0,0
"16q",100,0,0,0
"17q",0,0,25.56,0
"18q",91,0,4.17,8.58
"19q",99.9,0,0,0
"20q",6.32,0,0,0
"21q",99.12,0,0,0
"22q",60.37,0,17.16,0
"Yq",0,0,0,0
"Xq",50.83,0,0,43.6
