"","GAIN","AMPLI","LOSS","LOH"
"1p",41.89,0,0.04,0
"2p",93.85,0,0,0
"3p",0,0,0,0
"4p",0,0,0,7.76
"5p",0,0,0,0
"6p",0,0,0,0
"7p",99.96,0,0,0
"8p",0,0,99.61,0
"9p",0,0,48.73,25.66
"10p",36.59,0,0,0
"11p",0,0,6.92,0
"12p",39.42,0,0,19.78
"16p",95.46,0,0,7.79
"17p",41.64,0,0,0
"18p",99.9,0,0,0
"19p",48.65,0,35.42,0
"20p",0.85,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0.03,0
"1q",87.83,0,0,0
"2q",99.13,0,0,1.99
"3q",0,0,0.25,0
"4q",2.42,0,25.83,2.62
"5q",76.36,0,0,0
"6q",0,0,0,2.73
"7q",24.78,0,0,0
"8q",89.2,0,0,3.06
"9q",0,0,0,13.22
"10q",24.96,0,0,3.81
"11q",0,0,0,11.2
"12q",17.11,0,0,21.05
"13q",48.78,0,0,0
"14q",0,0,2.57,17.73
"15q",0,0,0,4.03
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,7.61,23.91
"20q",15.67,0,0,0
"21q",24.35,0,0,17.35
"22q",0.24,0,0,0
"Yq",24.92,0,0,0
"Xq",0,0,0,0
