"","GAIN","AMPLI","LOSS","LOH"
"1p",2,0,96.83,0
"2p",48.44,0,37.77,47.18
"3p",37.99,0,54.44,0
"4p",0,0,0,99.89
"5p",18.3,0,0,5.85
"6p",0,0,28.48,0
"7p",0,0,100,0
"8p",99.56,0,0,0
"9p",0,0,100,0
"10p",21.49,0,15.7,0
"11p",16.63,0,30.59,0
"12p",96.53,0,0,0
"16p",95.99,0,3.77,0
"17p",0,0,0,0
"18p",100,0,0,0
"19p",8.17,0,91.71,0
"20p",0,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",96.67,0,0,5.82
"1q",97.33,0,0,0
"2q",0,0,97.69,0
"3q",0,0,67.79,39.26
"4q",25.42,0,0,33
"5q",1.99,0,0,1.98
"6q",79.46,0,0,0
"7q",0,0,99.98,0
"8q",99.03,0,0,0
"9q",0,0,99.98,0
"10q",0.76,0,20.27,65.9
"11q",6.21,0,69.79,0
"12q",99.9,0,0,0
"13q",0,0,93.84,0
"14q",1.41,0,0,0
"15q",3.53,0,94.89,0
"16q",0,0,97.2,0
"17q",25.51,0,0,0
"18q",36.46,0,59.63,0
"19q",91.46,0,0.03,0
"20q",65.93,0,15.66,17.73
"21q",0,0,96.99,0
"22q",0,0,84.14,0
"Yq",0,0,0,0
"Xq",4.65,0,0,96.99
