"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0.27,2.26
"2p",0,0,0,0
"3p",0,0,57.51,3.45
"4p",0,0,0.65,0
"5p",0,0,0,0
"6p",0,0,43.38,54.04
"7p",0,0,0,0
"8p",98.69,0,0,0
"9p",0,0,0,0
"10p",0,0,7.01,100
"11p",0,0,0,0
"12p",0,0,0,0
"16p",96.13,0,1.76,9.45
"17p",0,0,0,0
"18p",60,0,7.12,0
"19p",10.66,0,36.42,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",100,0,0,5.84
"1q",0.14,0,0,0
"2q",0.29,0,0,0
"3q",0,0,0.88,0
"4q",0.25,0,0,0
"5q",0,0,0,0
"6q",34.07,0,30.08,0
"7q",0,0,0,0
"8q",99.49,0,0,0
"9q",0,0,0,0
"10q",0,0,0,99.99
"11q",0,0,83.13,0
"12q",0,0,0.93,0
"13q",0,0,0,0
"14q",1.22,0,0,0
"15q",0.32,0,0,0
"16q",0,0,100,0
"17q",72.17,0,0,5.24
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0.86,0,0,0
"21q",0.81,0,0,0
"22q",4.83,0,91.45,0
"Yq",0,0,0,0
"Xq",90.92,0,0,2.96
