"","GAIN","AMPLI","LOSS","LOH"
"1p",28.34,0,0,2.32
"2p",18.74,0,0,0
"3p",0.75,0,5.31,100
"4p",43.01,0,0,100
"5p",99.94,0,0,0
"6p",42.14,0,0.69,44.94
"7p",0,0,0,0
"8p",71.34,0,0.73,81.47
"9p",0,0,2.29,82.95
"10p",16.38,0,0,64.16
"11p",5.45,0,0.75,94.75
"12p",66.75,0,1.47,0
"16p",96.96,0,0,10.26
"17p",61.5,0,0,92.1
"18p",26.43,0,0,0
"19p",81.96,0,0,18.38
"20p",25.77,0,0,57.66
"21p",85.12,0,0,0
"Yp",99.57,0,0,0
"Xp",4.77,0,0.91,99.81
"1q",67.2,0,0.26,0
"2q",28.41,0,0.32,14.86
"3q",31.18,0,0,0
"4q",37.88,0,0,0
"5q",3.92,0,0.29,80.21
"6q",5.71,0,0.42,94.36
"7q",41.02,0,0.37,0
"8q",10.2,0,0.6,0
"9q",0,0,0,96.12
"10q",37.44,0,0.32,3.18
"11q",10.19,0,0.93,75.54
"12q",34.32,0,0,11.31
"13q",0,0,0,100
"14q",98.11,0,0,82.54
"15q",29.11,0,0.12,40.71
"16q",44.54,0,0,0
"17q",39.93,0,0,0
"18q",38.41,0,0,58.01
"19q",12.03,0,6.67,0
"20q",100,0,0,0
"21q",7.54,0,0,90.91
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",62.29,0,0.37,100
