"","GAIN","AMPLI","LOSS","LOH"
"1p",64.2,0,0,70.34
"2p",99.88,0,0,94.89
"3p",98.84,0,0.38,6.24
"4p",37.06,0,0,100
"5p",99.92,0,0,0
"6p",99.92,0,0,100
"7p",92.28,0,0,0
"8p",38.82,0,49.33,70.35
"9p",99.75,0,0,32.3
"10p",94.19,0,0,0
"11p",99.96,0,0,11.41
"12p",99.7,0,0,0
"16p",93.05,0,3.76,100
"17p",62.23,0,0,99.89
"18p",0,0,18.09,99.9
"19p",100,0,0,100
"20p",31.17,0,0,53.45
"21p",85.12,0,0,0
"Yp",0,0,99.93,0
"Xp",55.24,0,0,99.81
"1q",99.99,0,0,0
"2q",99.56,0,0.36,48.38
"3q",99.67,0,0,0
"4q",70.29,0,0,99.92
"5q",26.87,0,29.59,98.87
"6q",53.77,0,0.95,97.65
"7q",99.54,0,0.25,0
"8q",99.98,0,0,0
"9q",94.39,0,5.42,96.12
"10q",56.27,0,2.49,0
"11q",99.99,0,0,3.38
"12q",99.93,0,0,2.63
"13q",87.38,0,0,0
"14q",26.03,0,0,98.92
"15q",74.54,0,0,96.65
"16q",100,0,0,100
"17q",98.49,0,0,0
"18q",29.38,0,0,99.99
"19q",99.92,0,0,99.97
"20q",0,0,0,0
"21q",99.05,0,0,0
"22q",100,0,0,100
"Yq",0,0,100,0
"Xq",99.64,0,0,100
