"","GAIN","AMPLI","LOSS","LOH"
"1p",20.33,0,0,0
"2p",35.38,0,0,0
"3p",25.23,0,0,0
"4p",15.76,0,0,0
"5p",10.9,0,0,0
"6p",16.96,0,0,0
"7p",39.31,0,0.57,0
"8p",8.65,0,62.21,0
"9p",0,0,0,0
"10p",29.38,0,0,0
"11p",33.19,0,0,0
"12p",17.4,0,0,0
"16p",26.51,0,0,9.45
"17p",0,0,0,0
"18p",20.56,0,0,0
"19p",26.4,0,1.25,0
"20p",0.57,0,0.17,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",6.84,0,0,0
"1q",17.94,0,0,0
"2q",41.61,0,0,25.67
"3q",25.54,0,0.85,0
"4q",46.91,0,0,0
"5q",19.38,0,0,0
"6q",21.26,0,0.12,0
"7q",19.82,0,7.81,0
"8q",92.03,0,0.27,0
"9q",0.35,0,0,0
"10q",10.8,0,5.98,51.48
"11q",17.71,0,0,0
"12q",19.57,0,0,0
"13q",28.88,0,0,0
"14q",17.06,0,0.31,0
"15q",3.42,0,0.32,0
"16q",14.17,0,0.63,0
"17q",70.36,0,0,5.8
"18q",0.67,0,43.28,0
"19q",23.11,0,0,0
"20q",7.41,0,0,0
"21q",18.35,0,0,0
"22q",33.51,0,0,0
"Yq",0,0,0,0
"Xq",8.8,0,0,0
