"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0.44,68.44
"2p",12.05,0,0.28,0
"3p",0,0,89.78,95.44
"4p",0,0,0,100
"5p",94.77,0,0,91.58
"6p",2.37,0,96.23,100
"7p",0,0,0,0
"8p",0,0,90.75,97.08
"9p",0,0,4.75,82.95
"10p",0,0,0,39.93
"11p",0,0,2.78,40.99
"12p",0,0,6,47.26
"16p",0,0,0,20.19
"17p",0,0,100,99.89
"18p",0,0,100,99.9
"19p",0,0,34.58,86.97
"20p",0,0,100,100
"21p",0,0,0,0
"Yp",0,0,99.93,0
"Xp",26.35,0,0,99.81
"1q",0,0,91.13,94.42
"2q",0,0,0,23.05
"3q",48.77,0,51.17,63.64
"4q",0,0,0,99.92
"5q",31.44,0,0,0
"6q",0,0,81.48,94.69
"7q",36.07,0,31.39,53.63
"8q",0.05,0,0,12.01
"9q",4.6,0,0.77,0
"10q",76.1,0,0,13.97
"11q",0,0,85.83,100
"12q",0,0,27.46,46.97
"13q",93,0,0.21,0
"14q",0,0,18.97,82.54
"15q",2.08,0,1.68,12.35
"16q",0,0,0,9.11
"17q",99.14,0,0.71,0
"18q",0,0,99.99,99.99
"19q",0,0,0.78,11.88
"20q",19.65,0,3.56,17.88
"21q",0,0,0,0
"22q",11.04,0,0,100
"Yq",0,0,100,0
"Xq",12.7,0,0.26,100
