"","GAIN","AMPLI","LOSS","LOH"
"1p",87.81,0,0,99.93
"2p",99.98,0,0,2.81
"3p",86.57,0,0,3.33
"4p",34.69,0,0,76.7
"5p",0,0,0,0
"6p",87.56,0,0,0
"7p",99.96,0,0,77.8
"8p",12.7,0,81.4,0
"9p",0,0,0,0
"10p",44.57,0,21.72,59.97
"11p",99.38,0,0,100
"12p",99.37,0,0,35.71
"16p",100,0,0,100
"17p",65.23,0,0,99.89
"18p",100,0,0,0
"19p",46.63,0,9.4,6.28
"20p",99.8,0,0.16,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",97.51,0,0,20.43
"1q",3.47,0,0,2.39
"2q",99.44,0,0,0
"3q",97.68,0,0,0
"4q",98.41,0,0.51,39.94
"5q",0,0,3.15,0
"6q",50.03,0,0,50.25
"7q",99.96,0,0,81.17
"8q",0,0,0,0
"9q",99.98,0,0,0
"10q",38.23,0,0.94,49.33
"11q",94.03,0,0.96,88.88
"12q",99.96,0,0,99.97
"13q",0,0,0,3.04
"14q",86.5,0,0,88.95
"15q",3.56,0,0.64,4.13
"16q",96.02,0,0,6.13
"17q",99.93,0,0,38.4
"18q",99.33,0,0,0
"19q",99.36,0,0,0
"20q",99.59,0,0,7.57
"21q",100,0,0,100
"22q",100,0,0,0
"Yq",0,0,0,0
"Xq",99.31,0,0,21.9
