"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0.22,2.98
"2p",0,0,0,0
"3p",0.55,0,0,4.57
"4p",0,0,74.13,0
"5p",0,0,0.14,0
"6p",0.64,0,0,0
"7p",0,0,0,0
"8p",14.86,0,0,0
"9p",0.54,0,0.54,0
"10p",2.23,0,25,27.39
"11p",0,0,0,0
"12p",10.58,0,4.01,0
"16p",1.82,0,0.72,13.83
"17p",0,0,0,99.89
"18p",1.71,0,0,0
"19p",54.46,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",0,0,0,0
"2q",0,0,0.2,0
"3q",0.28,0,1.04,2.57
"4q",0,0,0.2,0
"5q",0.35,0,0,0
"6q",0,0,0,0
"7q",0,0,0,0
"8q",0.05,0,0.09,2.75
"9q",0,0,99.98,0
"10q",0.44,0,0.76,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,31.67,0
"15q",0,0,12.92,0
"16q",0,0,89.51,0
"17q",0.51,0,0,100
"18q",0,0,0.45,0
"19q",24.44,0,72.39,0
"20q",0,0,0,12.61
"21q",0,0,0,0
"22q",7.98,0,0.12,0
"Yq",0,0,0,0
"Xq",0,0,0,0
