"","GAIN","AMPLI","LOSS","LOH"
"1p",2.33,0,0.19,5.16
"2p",2.6,0,0.18,4.41
"3p",6.38,0,0.02,2.9
"4p",0.25,0,1.29,0
"5p",0,0,0,0
"6p",0.66,0,1.22,23.93
"7p",0.55,0,0.55,0
"8p",2.41,0,4.89,6.01
"9p",0,0,0.34,6.54
"10p",0,0,2.31,0
"11p",0,0,0,4.92
"12p",6.85,0,1.78,0
"16p",5.26,0,0,9.49
"17p",1.01,0,0,0
"18p",0,0,9.44,0
"19p",7.41,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0.67,0,0,0
"1q",0,0,0.67,3.6
"2q",0.68,0,0.62,5.45
"3q",0,0,0.24,0
"4q",0,0,0.01,5.4
"5q",0.26,0,1.06,2.05
"6q",0,0,0,2.76
"7q",0,0,0.26,5.92
"8q",4.45,0,0.91,0
"9q",5.84,0,0,93.92
"10q",0.36,0,2.57,9.01
"11q",0.58,0,0.12,0
"12q",0,0,0.38,3.95
"13q",0.31,0,0.03,5.63
"14q",0.11,0,1.06,3.16
"15q",4.42,0,2.32,8.14
"16q",2.72,0,0,0
"17q",0,0,0.11,0
"18q",0.89,0,1.81,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0.31,0,1.52,0
"Yq",0,0,0,0
"Xq",0,0,0.26,0
