"","GAIN","AMPLI","LOSS","LOH"
"1p",99.46,0,0.24,99.93
"2p",100,0,0,0
"3p",99.67,0,0,0
"4p",0,0,0,0
"5p",99.94,0,0,0
"6p",0,0,0,65.39
"7p",7.95,0,0,0
"8p",0,0,25.1,12.77
"9p",0,0,95.1,0
"10p",0,0,100,0
"11p",0.78,0,12.28,5.82
"12p",62.27,0,0,67.15
"16p",98.21,0,0,0
"17p",100,0,0,99.89
"18p",0,0,59.31,0
"19p",0,0,3.06,88.18
"20p",0,0,0,15.72
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",6.11,0,0,0
"1q",100,0,0,98.03
"2q",99.27,0,0.21,0
"3q",99.99,0,0,0
"4q",2.52,0,0,0
"5q",99.34,0,0,1.97
"6q",0,0,0,51.96
"7q",9.6,0,0,0
"8q",0,0,38.55,11.08
"9q",96.65,0,0,12.7
"10q",0,0,100,0
"11q",72.02,0,0,0
"12q",78.85,0,0,62.39
"13q",0,0,94.77,0
"14q",0,0,98.92,0
"15q",0,0,99.75,0
"16q",97.56,0,0,0
"17q",99.99,0,0,100
"18q",0,0,99.99,0
"19q",0,0,0,72.6
"20q",0,0,0,17.54
"21q",0,0,0,93.8
"22q",0,0,99.97,0
"Yq",0,0,0,0
"Xq",11.77,0,0,0
