"","GAIN","AMPLI","LOSS","LOH"
"1p",12.28,0,14.77,9.67
"2p",42.66,0,7.14,17.93
"3p",0.49,0,0.36,58.68
"4p",6.73,0,1.64,0
"5p",3.16,0,0,0
"6p",22.5,0,0,0
"7p",41.55,0,0,0
"8p",9.55,0,61.36,0
"9p",26.23,0,1.19,0
"10p",50.84,0,1.16,6.91
"11p",55.42,0,0,10.47
"12p",46.25,0,0,0
"16p",39.64,0,0,9.66
"17p",0,0,99.89,0
"18p",11.76,0,0,0
"19p",58.74,0,5.06,0
"20p",73.96,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",2.55,0,5.17,99.81
"1q",50.72,0,0.81,0
"2q",15.41,0,0,0
"3q",1.54,0,0,0
"4q",40.98,0,0.31,0
"5q",2.12,0,0.75,0
"6q",37.1,0,0,0
"7q",39.3,0,0,0
"8q",0.28,0,0,0
"9q",21.6,0,0,0
"10q",21.63,0,0.32,0
"11q",42.02,0,0,0
"12q",11.86,0,0,0
"13q",22.63,0,24.8,5.4
"14q",22.33,0,0,22.51
"15q",6.45,0,77.05,0
"16q",41.29,0,0,0
"17q",58.16,0,0,0
"18q",24.85,0,4.18,8.69
"19q",51.55,0,0,0
"20q",76.37,0,0,0
"21q",0,0,4.09,0
"22q",52.16,0,0,0
"Yq",0,0,0,0
"Xq",0,0,11.95,86.34
