"","GAIN","AMPLI","LOSS","LOH"
"1p",98.74,0,0,0
"2p",72.44,0,0,0
"3p",9.1,0,0.54,0
"4p",100,0,0,100
"5p",98.06,0,0,0
"6p",18.8,0,0,4.49
"7p",13.41,0,0,0
"8p",12.46,0,64.04,0
"9p",6.81,0,30.79,18.79
"10p",1.61,0,0.73,0
"11p",100,0,0,100
"12p",0.08,0,0,0
"16p",100,0,0,26.68
"17p",17.39,0,52.95,18.69
"18p",99.72,0,0,0
"19p",100,0,0,0
"20p",90.37,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0.61,99.81
"1q",91.67,0,0,0
"2q",95.99,0,0,0
"3q",0,0,0,0
"4q",24.11,0,0,93.45
"5q",0.22,0,12.83,14.86
"6q",99.94,0,0,3.04
"7q",27.63,0,0,0
"8q",75.07,0,0,0
"9q",20.36,0,0,0
"10q",93.91,0,0,0
"11q",99.98,0,0,48.53
"12q",84.76,0,0,0
"13q",23.48,0,0,0
"14q",62.7,0,0.14,0
"15q",9.34,0,0.64,0
"16q",0,0,0,100
"17q",85.32,0,0,28.38
"18q",18.88,0,0,87.41
"19q",13.96,0,10.54,0
"20q",0.18,0,0,0
"21q",86.01,0,13.79,67.24
"22q",51.81,0,0,100
"Yq",0,0,0,0
"Xq",0,0,0,100
