"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,20.34,2.77
"2p",62.09,0,0,0
"3p",1.24,0,0,3.49
"4p",17.41,0,81.29,0
"5p",76.91,0,0,0
"6p",100,0,0,5.54
"7p",100,0,0,0
"8p",27.71,0,0,54.22
"9p",63.58,0,0,0
"10p",72.36,0,0,0
"11p",3.12,0,0,100
"12p",0,0,0,99.63
"16p",0,0,9.15,87.26
"17p",33.17,0,0,99.89
"18p",0,0,0,99.9
"19p",42.95,0,0,0
"20p",54.5,0,0.18,0
"21p",0,0,85.12,0
"Yp",0,0,99.93,0
"Xp",47.86,0,0,0
"1q",54.26,0,1.2,0
"2q",24.45,0,0,0
"3q",0,0,3.75,2.93
"4q",70.62,0,0,0
"5q",2.76,0,0,0
"6q",82.86,0,0,100
"7q",51.62,0,0,0
"8q",41.88,0,0,0
"9q",51.77,0,0,0
"10q",33.13,0,0,0
"11q",0,0,50.57,49.43
"12q",3.95,0,0,99.97
"13q",29.73,0,0,0
"14q",17.44,0,0,0
"15q",64.52,0,13.66,83.31
"16q",14.31,0,0.65,6.58
"17q",40.69,0,0,95.5
"18q",0,0,0,99.99
"19q",22.82,0,0.18,52.71
"20q",98.83,0,0,0
"21q",0,0,27.17,0
"22q",82.19,0,0,0
"Yq",0,0,100,0
"Xq",82.05,0,0,0
