"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,2.93
"4p",0,0,75.04,0
"5p",0,0,0,0
"6p",0,0,0,5.9
"7p",34.56,0,0,60.04
"8p",0,0,99.66,0
"9p",0,0,69.55,0
"10p",0,0,97.97,0
"11p",0,0,4.02,12.19
"12p",0,0,0,0
"16p",64.8,0,28.22,0
"17p",2.46,0,97.47,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",20.38,0,79.25,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,2.38
"2q",0,0,0,2.19
"3q",1.38,0,0,0
"4q",0,0,0,2.31
"5q",0,0,0,2.94
"6q",0,0,56.32,0
"7q",100,0,0,2.63
"8q",53.48,0,5.87,0
"9q",0.52,0,0,0
"10q",0,0,0,0
"11q",0,0,100,0
"12q",8.79,0,33.66,3.22
"13q",0.34,0,0,0
"14q",0,0,10.4,6.55
"15q",0,0,0,0
"16q",0,0,100,0
"17q",76.34,0,19.85,10.23
"18q",0,0,0,0
"19q",3.33,0,96.58,0
"20q",20.26,0,65.81,0
"21q",37.16,0,43.89,18.95
"22q",42.02,0,0.12,0
"Yq",0,0,0,0
"Xq",0,0,14.02,0
