"","GAIN","AMPLI","LOSS","LOH"
"1p",2.93,0,2,21.27
"2p",73.69,0,2.95,5.46
"3p",0,0,94.5,96.71
"4p",0,0,0,10.39
"5p",0,0,26,43.5
"6p",0.78,0,0.66,0
"7p",6.63,0,13.06,11.61
"8p",0.41,0,9.78,23.53
"9p",0,0,15.03,0
"10p",3.5,0,0.65,17.9
"11p",0.29,0,0,65.2
"12p",8.66,0,0.42,9.15
"16p",7.64,0,6.85,11.94
"17p",12.37,0,34.79,29.34
"18p",6.62,0,9.48,32.81
"19p",4.85,0,60.93,68.7
"20p",14.6,0,6.13,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.27,0,0,99.81
"1q",0,0,20.46,41.5
"2q",4.56,0,0.7,10.37
"3q",0,0,13.35,21.83
"4q",0,0,0,0
"5q",0,0,8.69,13.76
"6q",0.93,0,2.03,3.12
"7q",2.34,0,7.64,17.63
"8q",0,0,0.16,14.4
"9q",10.16,0,4.48,6.8
"10q",10.52,0,14.5,18.79
"11q",4.76,0,0.98,12.91
"12q",5.64,0,6.49,19.58
"13q",1.43,0,22.78,48.25
"14q",6.49,0,1.55,4.49
"15q",9.33,0,6.71,8.45
"16q",10.14,0,1.73,0
"17q",6.66,0,6.36,43.73
"18q",5.71,0,3.77,6.38
"19q",2.59,0,11.08,23.36
"20q",30.02,0,15.7,0
"21q",3.71,0,3.37,0
"22q",35.25,0,5.22,16.81
"Yq",0,0,0,0
"Xq",0,0,2.69,100
