"","GAIN","AMPLI","LOSS","LOH"
"1p",38.09,0,0,0
"2p",79.48,0,0,3.68
"3p",15.31,0,18.3,0
"4p",66.29,0,0,0
"5p",33.13,0,0,0
"6p",29.58,0,0,0
"7p",72.67,0,0,0
"8p",0,0,99.66,0
"9p",0,0,95.1,0
"10p",68.75,0,0,70.22
"11p",37.69,0,18.9,8.47
"12p",14.44,0,36.55,0
"16p",3.04,0,0,0
"17p",2.01,0,92.89,0
"18p",9.52,0,75.78,0
"19p",20.14,0,0.39,0
"20p",40.72,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",25.25,0,0,0
"1q",1.85,0,0,0
"2q",46.78,0,0,0
"3q",21.47,0,0,2.49
"4q",40.1,0,1.81,74.89
"5q",30.17,0,0,0
"6q",50.35,0,0,0
"7q",23.37,0,0,0
"8q",31.44,0,7.38,0
"9q",13.39,0,16.88,0
"10q",5.94,0,19.69,0
"11q",35.67,0,0,0
"12q",6.98,0,43.07,0
"13q",0,0,52.31,0
"14q",20.83,0,23.36,0
"15q",56.89,0,0,0
"16q",4.31,0,77.73,0
"17q",7.7,0,26.98,5.77
"18q",19.12,0,0,4.44
"19q",19.42,0,0,0
"20q",50.18,0,0,0
"21q",20.02,0,0,0
"22q",1.8,0,61.77,37.86
"Yq",0,0,0,0
"Xq",46.31,0,0.41,0
