"","GAIN","AMPLI","LOSS","LOH"
"1p",35.7,0,7.38,2.54
"2p",59.61,0,2.91,0
"3p",65.28,0,1.1,0
"4p",0,0,2.29,0
"5p",63.22,0,22.93,0
"6p",54.25,0,0,0
"7p",99.91,0,0,0
"8p",59.31,0,30.46,10.44
"9p",19.56,0,0.49,0
"10p",0,0,29.31,0
"11p",0,0,0,6.78
"12p",4.91,0,4.41,0
"16p",0,0,7.57,0
"17p",0,0,0,0
"18p",0,0,0,0
"19p",3.9,0,0,13.02
"20p",90.64,0,0,0
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",4.3,0,0,0
"1q",0,0,6.3,0
"2q",28.85,0,43.19,1.87
"3q",65.43,0,0,16.61
"4q",80.52,0,1.22,2.1
"5q",14.5,0,46,2.03
"6q",15.26,0,43.29,0
"7q",99.85,0,0,0
"8q",41.68,0,0,0
"9q",45.11,0,0,0
"10q",0,0,52.4,0
"11q",0.5,0,0,0
"12q",26.25,0,0.87,0
"13q",29.69,0,70.27,0
"14q",35.3,0,0,3.35
"15q",0,0,9.28,3.17
"16q",0,0,92.56,0
"17q",42.43,0,0,0
"18q",0,0,7.55,5.06
"19q",38.66,0,0,0
"20q",69.97,0,0,0
"21q",15.18,0,0,0
"22q",0,0,0,0
"Yq",100,0,0,0
"Xq",0,0,0,0
