"","GAIN","AMPLI","LOSS","LOH"
"1p",22.35,0,16.79,0
"2p",34.01,0,0,0
"3p",16.7,0,12.35,0
"4p",17.13,0,0,0
"5p",73.35,0,0,0
"6p",18.33,0,0,0
"7p",23.87,0,0,10.71
"8p",29.89,0,67.4,0
"9p",27.55,0,0,0
"10p",0,0,0.25,0
"11p",0,0,35.21,0
"12p",28.73,0,70.9,0
"16p",18.42,0,1.16,11.05
"17p",0,0,0,99.89
"18p",0,0,45.78,0
"19p",49.69,0,17.84,0
"20p",42.27,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,5.2
"1q",28.96,0,0,2.47
"2q",25.2,0,22.48,1.71
"3q",10.13,0,3.84,13.74
"4q",20.84,0,5.63,0
"5q",17.33,0,26.49,0
"6q",5.17,0,2.95,33.55
"7q",14.47,0,0,0
"8q",16.78,0,0.26,0
"9q",26.37,0,40.99,0
"10q",9.36,0,32.53,2.87
"11q",0,0,13.21,0
"12q",45.28,0,0,0
"13q",11.9,0,77.2,0
"14q",32.74,0,39.38,0
"15q",0,0,24.44,0
"16q",0,0,70.38,0
"17q",34.29,0,0,27.66
"18q",12.63,0,17.86,31.16
"19q",22.09,0,5.03,0
"20q",43.86,0,0,0
"21q",50.9,0,0,0
"22q",0,0,73.87,0
"Yq",0,0,0,0
"Xq",93.39,0,0,3.88
