"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0.29,0,0.66,5.97
"4p",100,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0,0,0,0
"9p",0,0,0,0
"10p",57.74,0,0,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",4.86,0,0,9.42
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,9
"1q",99.17,0,0,0
"2q",0,0,0,0
"3q",0,0,0.88,0
"4q",31.93,0,0,0
"5q",0,0,0,0
"6q",0,0,0,0
"7q",0,0,0,0
"8q",77.4,0,5.34,0
"9q",0,0,0,0
"10q",48.04,0,0,0
"11q",0,0,0,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0.38,0,0.12,0
"Yq",0,0,0,0
"Xq",0,0,0,3.65
