"","GAIN","AMPLI","LOSS","LOH"
"1p",1.08,0,19.63,0
"2p",0.08,0,0,5.21
"3p",1.31,0,0.28,8.56
"4p",0,0,1.23,0
"5p",0.86,0,6.56,6.75
"6p",0,0,14.88,0
"7p",0,0,0.96,0
"8p",9.26,0,83.33,0
"9p",0,0,2.95,5.46
"10p",0,0,0.91,0
"11p",0.7,0,0.57,0
"12p",0.96,0,0,0
"16p",0.73,0,0.66,0
"17p",0,0,63.36,0
"18p",0,0,100,0
"19p",1.56,0,0.38,0
"20p",0,0,100,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",45.5,0,0,0
"1q",1.24,0,0.11,0
"2q",0.48,0,0.52,0
"3q",0.43,0,0.25,0
"4q",0.25,0,1.31,0
"5q",0.15,0,16.48,11.36
"6q",0,0,43.38,0
"7q",0.57,0,0.28,0
"8q",62.81,0,0,0
"9q",0.33,0,0.38,0
"10q",0,0,17.82,0
"11q",0.37,0,2.24,0
"12q",0.31,0,0.25,0
"13q",0,0,39.54,0
"14q",0.77,0,1.01,0
"15q",0.32,0,0.32,0
"16q",1.04,0,0.69,0
"17q",2.98,0,1.22,7.44
"18q",0,0,99.99,0
"19q",0.14,0,1.01,0
"20q",0.91,0,0,0
"21q",0,0,0.84,0
"22q",0.6,0,0,0
"Yq",0,0,0,0
"Xq",1.13,0,0.37,5.8
