"","GAIN","AMPLI","LOSS","LOH"
"1p",0.58,0,48.72,0
"2p",3.25,0,0.98,0
"3p",0,0,97.58,0
"4p",4.24,0,0,0
"5p",0,0,75.99,0
"6p",1.5,0,0.51,0
"7p",6.22,0,24.65,0
"8p",20.66,0,48,0
"9p",0,0,81.88,0
"10p",16.32,0,10.29,0
"11p",0,0,100,0
"12p",99.43,0,0,0
"16p",0,0,86.84,0
"17p",0,0,100,0
"18p",34.53,0,0.1,0
"19p",0,0,33.18,0
"20p",0,0,83.5,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",87.54,0,0,0
"1q",33.64,0,2.56,0
"2q",3.32,0,1.19,0
"3q",0,0,15.27,0
"4q",17.47,0,24.02,0
"5q",0,0,91.06,8.41
"6q",7.97,0,3.18,0
"7q",0.77,0,76.06,0
"8q",95.88,0,0,0
"9q",0,0,51.33,0
"10q",11.03,0,41.59,3.37
"11q",6.28,0,93.68,0
"12q",0,0,100,0
"13q",0,0,91.82,0
"14q",2.14,0,60.98,0
"15q",44.86,0,17.82,0
"16q",0.6,0,0,0
"17q",3.72,0,26.76,73.08
"18q",0,0,99.99,0
"19q",0,0,23.62,0
"20q",1.64,0,58.19,12.09
"21q",50.99,0,0,0
"22q",6.77,0,20.46,0
"Yq",0,0,0,0
"Xq",0,0,0,12.99
