"","GAIN","AMPLI","LOSS","LOH"
"1p",8.43,0,0,84.8
"2p",12.62,0,0,0
"3p",8.89,0,6.69,7.75
"4p",41.02,0,0,19.51
"5p",74.21,0,0,17.52
"6p",17.86,0,15.62,25.82
"7p",11.3,0,16.14,32.35
"8p",19.09,0,0.93,26.62
"9p",15.47,0,0,32.37
"10p",21.88,0,28.56,72.35
"11p",29.9,0,6.6,8.7
"12p",60.76,0,0,0
"16p",34.95,0,10.92,15.69
"17p",46.81,0,30.88,99.89
"18p",7.61,0,82.11,0
"19p",32.73,0,2.22,66.2
"20p",8.31,0,2.06,77.99
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",8.82,0,0,6.1
"1q",12.86,0,0,0
"2q",12.67,0,0,0
"3q",27.31,0,0,2.81
"4q",16.82,0,2.57,6.5
"5q",4.52,0,18.55,84.1
"6q",19.03,0,7.2,58.1
"7q",28.28,0,0,2.84
"8q",12.06,0,0,11.89
"9q",42.04,0,0.33,0
"10q",17.48,0,11.11,59.58
"11q",44.28,0,0,0
"12q",21.25,0,0,0
"13q",0,0,74.2,13.13
"14q",22.83,0,8.63,18.93
"15q",12.07,0,28.6,37.97
"16q",46.48,0,6.1,0
"17q",2.43,0,10.52,100
"18q",31.15,0,0,0
"19q",28.34,0,0,74.71
"20q",42.79,0,0,0
"21q",17.02,0,0,74.22
"22q",0.82,0,11.92,28.95
"Yq",0,0,0,0
"Xq",38.2,0,0,4.51
