"","GAIN","AMPLI","LOSS","LOH"
"1p",99.9,0,0,0
"2p",99.57,0,0,0
"3p",97.67,0,0.46,0
"4p",100,0,0,84.18
"5p",0,0,0,0
"6p",8.37,0,6.09,92.59
"7p",98.29,0,0,0
"8p",8.19,0,0,89.43
"9p",94.95,0,5.01,71.18
"10p",99.9,0,0,7.11
"11p",95.77,0,0,0
"12p",93.19,0,0,0
"16p",98.06,0,0,18.24
"17p",0,0,99.77,0
"18p",0,0,0,99.9
"19p",98.16,0,0,0
"20p",0,0,0,100
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",95.68,0,0,0
"1q",98.51,0,0,4.78
"2q",99.74,0,0,0
"3q",51.14,0,0,0
"4q",99.92,0,0,60.01
"5q",67.44,0,0,0
"6q",45.58,0,15.84,54.77
"7q",58.31,0,0,3.24
"8q",98.35,0,0,2.58
"9q",99.94,0,0,0
"10q",39.27,0,0,0
"11q",96.64,0,2.93,8.06
"12q",70.49,0,25.19,5.68
"13q",97,0,0,0
"14q",98.54,0,0.21,0
"15q",98.36,0,0,10.75
"16q",98.24,0,0.69,0
"17q",0.07,0,0,0
"18q",0,0,0,99.99
"19q",97.82,0,0,0
"20q",97.69,0,0,0
"21q",98.28,0,0,0
"22q",86.03,0,0,47.36
"Yq",0,0,0,0
"Xq",99.69,0,0,0
