"","GAIN","AMPLI","LOSS","LOH"
"1p",0.77,0,98.14,0
"2p",40.72,0,0,0
"3p",0.29,0,0.56,0
"4p",0,0,0.56,0
"5p",0,0,99.94,0
"6p",17.19,0,44.88,24.56
"7p",91.2,0,0,0
"8p",36.39,0,0,0
"9p",0,0,44.63,23.61
"10p",0,0,100,0
"11p",55.48,0,0,0
"12p",63.23,0,0,0
"16p",60.02,0,0,0
"17p",0,0,99.89,0
"18p",99.9,0,0,0
"19p",17.72,0,0,40.3
"20p",40.06,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,97.63,0
"1q",40.25,0,0.76,3.6
"2q",21.69,0,0,0
"3q",82.1,0,0,0
"4q",0,0,0.2,0
"5q",0,0,0,84.1
"6q",0,0,77.1,22.8
"7q",33.31,0,0,0
"8q",45.03,0,0,0
"9q",35.5,0,0,0
"10q",0,0,98.72,0
"11q",49.4,0,0,0
"12q",1.01,0,70.28,0
"13q",66.93,0,0,0
"14q",96.24,0,0,0
"15q",4.54,0,46.78,3.83
"16q",48.67,0,0,0
"17q",30.59,0,4.7,5.82
"18q",3.93,0,92.64,0
"19q",0,0,0,0
"20q",39.75,0,0,0
"21q",98.15,0,0,9.69
"22q",62.92,0,0,0
"Yq",0,0,0,0
"Xq",0,0,100,0
