"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0.43,0
"2p",0.72,0,0.91,0
"3p",0.37,0,4.76,0
"4p",0.67,0,1.65,0
"5p",0.83,0,1.82,0
"6p",0,0,0.61,0
"7p",99.94,0,0,0
"8p",0,0,0,0
"9p",0.55,0,0,0
"10p",0,0,100,0
"11p",0,0,2.27,6.88
"12p",0.74,0,0.56,0
"16p",10.92,0,1.46,10.55
"17p",0.26,0,1.75,0
"18p",1.96,0,0,0
"19p",92,0,2.55,0
"20p",98.08,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",3.04,0,0,10.37
"1q",0,0,0,98.03
"2q",0,0,1.89,0
"3q",0,0,2.71,0
"4q",0,0,0.3,0
"5q",0.46,0,0.79,0
"6q",0,0,0,0
"7q",99.87,0,0,0
"8q",1.48,0,0.4,2.79
"9q",0.96,0,2.23,0
"10q",0,0,99.97,0
"11q",0,0,0.49,0
"12q",1.4,0,0.57,0
"13q",0.55,0,1.11,0
"14q",0.79,0,0.19,0
"15q",0,0,1.21,0
"16q",1.61,0,0,0
"17q",0.11,0,0.85,0
"18q",1.07,0,0.53,0
"19q",97.79,0,0,0
"20q",94.74,0,0,0
"21q",98.92,0,0,0
"22q",0,0,96.53,0
"Yq",0,0,0,0
"Xq",4.14,0,0.44,9.47
