"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,4.02,4.58
"2p",58.24,0,0,0
"3p",12.41,0,0,0
"4p",0,0,0,0
"5p",49.54,0,0,0
"6p",68.66,0,0,0
"7p",31.14,0,0,0
"8p",57.27,0,0,0
"9p",0,0,0,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",0,0,0,99.63
"16p",81.85,0,0,10.55
"17p",0.26,0,66.69,0
"18p",0,0,18.33,0
"19p",27.56,0,0,0
"20p",41.28,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",54.6,0,0,8.76
"1q",0,0,0,0
"2q",39.03,0,0,0
"3q",0,0,0.26,0
"4q",0.39,0,0,0
"5q",24.25,0,0,0
"6q",22,0,0,4.23
"7q",20.27,0,0,0
"8q",20.14,0,0,3.21
"9q",0,0,0,0
"10q",0,0,0.35,0
"11q",0,0,0,3.39
"12q",0,0,0,99.97
"13q",34.28,0,0,0
"14q",0,0,0.44,0
"15q",0.4,0,0,0
"16q",46.2,0,0,7.42
"17q",28.51,0,0,0
"18q",0,0,20.59,0
"19q",39.14,0,0,0
"20q",87.97,0,0,0
"21q",42.74,0,0,0
"22q",0,0,1.1,0
"Yq",0,0,0,0
"Xq",100,0,0,7.3
