"","GAIN","AMPLI","LOSS","LOH"
"1p",44.19,0,0,0
"2p",19.26,0,0,0
"3p",2.77,0,0.35,0
"4p",100,0,0,100
"5p",98.06,0,0,0
"6p",11.56,0,0,4.49
"7p",10.89,0,0,0
"8p",8.3,0,43.25,0
"9p",6.81,0,29.98,18.79
"10p",1.61,0,0.73,0
"11p",100,0,0,100
"12p",0.08,0,0,0
"16p",100,0,0,19.25
"17p",10.67,0,46.94,18.69
"18p",62.83,0,0,0
"19p",100,0,0,0
"20p",52.25,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0.61,99.81
"1q",91.67,0,0,0
"2q",40.9,0,0,0
"3q",0,0,0,0
"4q",9.37,0,0,79.18
"5q",0.22,0,12.62,12.82
"6q",62.7,0,0,3.04
"7q",14.29,0,0,0
"8q",16.87,0,0,0
"9q",11.49,0,0,0
"10q",29.78,0,0,0
"11q",51.52,0,0,48.53
"12q",17.87,0,0,0
"13q",22.93,0,0,0
"14q",34.19,0,0.14,0
"15q",8.14,0,0.34,0
"16q",0,0,0,100
"17q",31.58,0,0,17.03
"18q",16.63,0,0,70.32
"19q",11.65,0,10.54,0
"20q",0.18,0,0,0
"21q",58.77,0,13.79,60.36
"22q",51.81,0,0,100
"Yq",0,0,0,0
"Xq",0,0,0,100
