"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,99.97,0
"2p",0,0,0.6,0
"3p",0,0,99.93,0
"4p",0,0,99.4,0
"5p",0,0,13.69,0
"6p",1.78,0,0,0
"7p",0.04,0,0,0
"8p",1.46,0,0,0
"9p",0,0,99.69,0
"10p",0,0,0,0
"11p",2.44,0,97.44,0
"12p",0,0,0,0
"16p",2.93,0,0.3,0
"17p",0,0,100,0
"18p",0,0,100,0
"19p",6.68,0,0,0
"20p",0.93,0,0.11,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",3.79,0,0,6.71
"1q",0,0,99.93,0
"2q",0.5,0,0.03,0
"3q",0.34,0,99.22,0
"4q",0,0,99.92,0
"5q",0,0,0.46,0
"6q",0,0,0.12,0
"7q",0.25,0,7.72,0
"8q",22.63,0,0.39,0
"9q",0,0,99.66,0
"10q",0.32,0,0.03,0
"11q",0,0,99.8,0
"12q",2.09,0,0,0
"13q",0.61,0,1.08,0
"14q",0,0,98.92,0
"15q",0,0,99.7,0
"16q",1.87,0,1.43,0
"17q",0,0,99.06,0
"18q",0,0,99.99,0
"19q",0.32,0,0.12,0
"20q",1.64,0,0.51,0
"21q",0,0,100,0
"22q",0,0,99.92,0
"Yq",0,0,0,0
"Xq",17.38,0,0,0
