"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,85.26,0
"2p",0,0,1.74,0
"3p",4.29,0,55.04,0
"4p",0,0,33.68,0
"5p",0,0,6.45,7.36
"6p",55.06,0,43.56,0
"7p",0,0,0,0
"8p",3.36,0,73.39,0
"9p",0,0,71.4,0
"10p",0,0,0,0
"11p",0,0,0,0
"12p",26.53,0,5.35,0
"16p",0,0,65.29,0
"17p",0,0,19.72,78.99
"18p",0,0,93.61,0
"19p",0,0,99.71,0
"20p",42.45,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,99.93,0
"Xp",5.67,0,91.48,0
"1q",86.68,0,0,0
"2q",1.97,0,0,0
"3q",0.15,0,0,0
"4q",0,0,16.26,1.86
"5q",0,0,7.05,15.25
"6q",2.3,0,94.33,0
"7q",0,0,0,3.03
"8q",99.77,0,0,0
"9q",0,0,0.34,0
"10q",0,0,0,0
"11q",4.27,0,9.06,0
"12q",0.85,0,0,0
"13q",0,0,0,0
"14q",26.67,0,0,0
"15q",1.57,0,91.32,0
"16q",0,0,67.16,0
"17q",0,0,12.51,11.72
"18q",3.52,0,93.4,0
"19q",40.97,0,0,9.02
"20q",8.93,0,0,0
"21q",57.94,0,0,0
"22q",26.97,0,63.63,0
"Yq",0,0,100,0
"Xq",99.92,0,0,100
