"","GAIN","AMPLI","LOSS","LOH"
"1p",8.46,0,10.27,2.62
"2p",7.18,0,0,8.74
"3p",6.41,0,0,0
"4p",0,0,3.14,88.17
"5p",72.86,0,0,0
"6p",0,0,32.46,18.83
"7p",40.39,0,0,0
"8p",0,0,0,0
"9p",19.14,0,0,0
"10p",0,0,90.02,0
"11p",5.37,0,0,81.12
"12p",27.05,0,0,0
"16p",8.09,0,0,12.41
"17p",0,0,52.8,33.55
"18p",97.96,0,0,0
"19p",22.37,0,4.6,32.51
"20p",0,0,13.84,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",6.9,0,0,4.7
"1q",25.87,0,0,0
"2q",1.39,0,7.96,0
"3q",0,0,0,0
"4q",16.9,0,5.37,3.19
"5q",36.9,0,3.01,20.48
"6q",32.81,0,18.93,7.04
"7q",2.31,0,0,0
"8q",19.12,0,0,0
"9q",1.28,0,3.9,4.95
"10q",6.69,0,29.37,13.28
"11q",8.33,0,11.29,17.45
"12q",15.89,0,0,0
"13q",11.4,0,0.54,34.6
"14q",17.58,0,0.49,3.67
"15q",0,0,0.09,0
"16q",0,0,69.62,29.76
"17q",3.3,0,0.55,53.54
"18q",8.17,0,27.17,0
"19q",8.39,0,7.62,16.91
"20q",46.57,0,0,0
"21q",0,0,0,0
"22q",1.17,0,0,0
"Yq",0,0,0,0
"Xq",1.76,0,0,54.8
