"","GAIN","AMPLI","LOSS","LOH"
"1p",10.78,0,0,0
"2p",44.69,0,0,0
"3p",4.46,0,11.51,0
"4p",0,0,0,100
"5p",35.76,0,0,35.12
"6p",45.54,0,10.42,55.09
"7p",18.72,0,0,24.89
"8p",46.3,0,0,18.86
"9p",13.36,0,3.69,69.14
"10p",100,0,0,0
"11p",21.56,0,30.53,0
"12p",99.7,0,0,99.63
"16p",15.55,0,25.29,0
"17p",0,0,99.89,0
"18p",100,0,0,0
"19p",78.33,0,0.48,0
"20p",13.64,0,49.19,28.03
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0.68,0
"1q",40.78,0,4.52,0
"2q",38.24,0,0,20.95
"3q",20.7,0,5.65,0
"4q",7.59,0,0.56,59.56
"5q",8.59,0,0.25,76.17
"6q",14.14,0,0,52.72
"7q",1.06,0,0,58.93
"8q",34.21,0,0,0
"9q",22.73,0,0,63.8
"10q",3.26,0,31.31,0
"11q",39.18,0,0,54.51
"12q",100,0,0,99.97
"13q",61.46,0,0,96.02
"14q",69.44,0,0,0
"15q",50.54,0,0,53.44
"16q",0.27,0,0,0
"17q",14.66,0,2.48,15.08
"18q",50.27,0,0,0
"19q",100,0,0,0
"20q",51.88,0,0,0
"21q",17.04,0,28.37,30.3
"22q",0.66,0,0.12,0
"Yq",0,0,0,0
"Xq",0,0,0.64,0
