"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0.25,0
"3p",0,0,68.47,0
"4p",0,0,0,0
"5p",0.09,0,0,0
"6p",0,0,99.99,0
"7p",0,0,0,0
"8p",0,0,99.61,0
"9p",0,0,1.19,47.55
"10p",0,0,0.58,59.43
"11p",0,0,0,6.88
"12p",0,0,0,0
"16p",0,0,0,0
"17p",0,0,99.89,0
"18p",6.52,0,1.65,0
"19p",0,0,100,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.97,0,0,0
"1q",0,0,0,3.6
"2q",0.15,0,0,2.41
"3q",99.43,0,0,0
"4q",0,0,0,0
"5q",0.26,0,0,0
"6q",0,0,100,0
"7q",0,0,0,0
"8q",59.57,0,0.05,0
"9q",1.39,0,0.29,0
"10q",0.99,0,0.45,0
"11q",0,0,0.16,3.49
"12q",0,0,0,0
"13q",0.51,0,0.59,0
"14q",0.89,0,0,0
"15q",0.8,0,0,0
"16q",0,0,0,0
"17q",0.15,0,1.55,73.59
"18q",13.91,0,38.47,0
"19q",99.81,0,0.13,0
"20q",1.78,0,0,0
"21q",0,0,75.87,0
"22q",0,0,0.12,0
"Yq",0,0,0,0
"Xq",0,0,0.26,0
