"","GAIN","AMPLI","LOSS","LOH"
"1p",12.15,0,4.79,53.5
"2p",22.89,0,0,0
"3p",99.68,0,0,0
"4p",82.4,0,0.1,0
"5p",62.37,0,0,0
"6p",98.93,0,0,0
"7p",5.05,0,0,82.61
"8p",0,0,83.84,0
"9p",94.33,0,0.52,0
"10p",78.16,0,0,0
"11p",5.77,0,0,100
"12p",97.85,0,0,0
"16p",98.89,0,0,10.55
"17p",0.82,0,98.91,0
"18p",27.21,0,0,60.6
"19p",33.39,0,0.13,0
"20p",99.01,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",8.07,0,0,93.4
"1q",3.61,0,0,0
"2q",88.55,0,0,1.97
"3q",63.28,0,0,0
"4q",97.42,0,0,0
"5q",99.38,0,0,0
"6q",4.61,0,86.98,0
"7q",92.99,0,0,6.3
"8q",0,0,0,0
"9q",98.72,0,0,0
"10q",0,0,0,99.99
"11q",0.48,0,0.28,94.72
"12q",48.26,0,13.67,52.09
"13q",3.07,0,0,100
"14q",55.67,0,0,55.13
"15q",99.75,0,0,0
"16q",67.43,0,7.76,24.5
"17q",70.34,0,15.98,37.49
"18q",3.26,0,0,74.13
"19q",98.87,0,0,0
"20q",21.86,0,0,0
"21q",45.44,0,46.62,0
"22q",8.41,0,0,92.82
"Yq",0,0,0,0
"Xq",97.85,0,0,9.36
