"","GAIN","AMPLI","LOSS","LOH"
"1p",0.22,0,12.63,0
"2p",0.27,0,0.29,0
"3p",1.5,0,1.28,2.94
"4p",1.14,0,1.32,0
"5p",0.53,0,0,0
"6p",4.19,0,0.85,0
"7p",59.97,0,0.04,0
"8p",0.75,0,0.61,0
"9p",0,0,68.72,0
"10p",3.19,0,0.7,0
"11p",0,0,0,5.08
"12p",0,0,0,0
"16p",1.61,0,4.43,0
"17p",3.3,0,0,0
"18p",0,0,0,0
"19p",0,0,97.91,0
"20p",1.22,0,1.24,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",4.3,0,0,0
"1q",97.59,0,0,0
"2q",0.02,0,0.21,0
"3q",0,0,0,0
"4q",1.28,0,1.45,0
"5q",1.04,0,0.42,0
"6q",0,0,83.51,0
"7q",1.73,0,0.93,0
"8q",0.51,0,0.12,0
"9q",0,0,3.65,0
"10q",0,0,0.52,0
"11q",0.47,0,0.21,0
"12q",0,0,0.21,0
"13q",0.89,0,0.15,0
"14q",1.79,0,0,0
"15q",0.59,0,2.21,0
"16q",0.73,0,0.55,0
"17q",1.08,0,0,0
"18q",0.56,0,0.54,0
"19q",2.51,0,1.07,0
"20q",0.32,0,0.93,0
"21q",0,0,1.77,0
"22q",0.25,0,2.7,0
"Yq",0,0,0,0
"Xq",0.26,0,0,0
