"","GAIN","AMPLI","LOSS","LOH"
"1p",48.47,0,0,0
"2p",0,0,12.62,97.8
"3p",55.36,0,0,3.6
"4p",100,0,0,0
"5p",17.61,0,1.27,0
"6p",16.98,0,19.21,25.9
"7p",100,0,0,0
"8p",36.47,0,0,0
"9p",22.64,0,22.32,0
"10p",100,0,0,0
"11p",44.38,0,0,0
"12p",89.98,0,0,0
"16p",81.35,0,0,11.71
"17p",0,0,98.58,0
"18p",41.19,0,0,0
"19p",97.85,0,0,0
"20p",0,0,57.13,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",39.68,0,0,8
"1q",50.74,0,0.7,0
"2q",0,0,9.94,85.55
"3q",48.06,0,0,0
"4q",38.75,0,0.21,0
"5q",3.06,0,36.41,0
"6q",100,0,0,0
"7q",100,0,0,3.34
"8q",31.19,0,0,0
"9q",99.98,0,0,0
"10q",0,0,44.55,0
"11q",35.48,0,0,0
"12q",7.55,0,21.02,4.06
"13q",93.77,0,5.96,0
"14q",27.25,0,0,0
"15q",25.71,0,0,0
"16q",24.58,0,0,0
"17q",30.4,0,0,9.61
"18q",23.79,0,0,0
"19q",36.05,0,0,0
"20q",99.81,0,0,0
"21q",100,0,0,0
"22q",34.52,0,0,0
"Yq",0,0,0,0
"Xq",100,0,0,8.29
