"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,95.4,0
"2p",2.81,0,55.19,0
"3p",0.46,0,97.25,0
"4p",0,0,100,0
"5p",0,0,0,0
"6p",0.61,0,24.01,0
"7p",0.02,0,0,0
"8p",0,0,74.3,0
"9p",0,0,74.36,0
"10p",0,0,100,0
"11p",15.66,0,0,0
"12p",11.81,0,87.84,0
"16p",0.3,0,6.49,0
"17p",4.74,0,93.46,0
"18p",1.93,0,0,0
"19p",1.79,0,98.11,0
"20p",0.79,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",2.07,0,11.94,8.66
"1q",20.63,0,0,0
"2q",0.05,0,5.08,0
"3q",0.26,0,0,0
"4q",0,0,99.92,0
"5q",0.19,0,88.93,0
"6q",0,0,8.68,0
"7q",16.11,0,59.76,4.79
"8q",0,0,0,0
"9q",0,0,34.34,0
"10q",0,0,100,0
"11q",0,0,0,0
"12q",0,0,74.79,0
"13q",0,0,100,0
"14q",3.8,0,49.34,0
"15q",0,0,52.2,0
"16q",0,0,100,0
"17q",29.45,0,19.97,0
"18q",0,0,48.69,0
"19q",0.29,0,1.47,9.12
"20q",0,0,0,0
"21q",0,0,100,0
"22q",0,0,99.97,0
"Yq",0,0,0,0
"Xq",25.2,0,0,10.35
