"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0.3,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0.2,0,0,0
"7p",99.96,0,0,97.43
"8p",0,0,0.56,0
"9p",0,0,0,0
"10p",0,0,0,100
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,4.72,7.79
"17p",0,0,99.89,0
"18p",0,0,0,0
"19p",23.68,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,4.3,0
"1q",0.24,0,0,0
"2q",0,0,1.46,0
"3q",0,0,0.25,0
"4q",0,0,9.37,0
"5q",0,0,0,0
"6q",0,0,0,2.32
"7q",0,0,0,0
"8q",0,0,8.51,9.07
"9q",0,0,0,0
"10q",0,0,1.02,99.99
"11q",0,0,0.53,0
"12q",0,0,0,0
"13q",0,0,0,0
"14q",0,0,0,0
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0.05,0,0,0
"18q",0,0,0,0
"19q",1.15,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,99.94,0
"Yq",0,0,0,0
"Xq",0,0,0.26,0
