"","GAIN","AMPLI","LOSS","LOH"
"1p",3.3,0,1.18,14.26
"2p",0.05,0,0,0
"3p",21.92,0,0,5.04
"4p",0,0,0,0
"5p",10.03,0,0,5.98
"6p",1.46,0,0,22.96
"7p",10.27,0,0,0
"8p",4.83,0,80.95,0
"9p",0,0,42.21,19.6
"10p",0,0,0,6.86
"11p",2.25,0,0,0
"12p",0,0,0,0
"16p",16.06,0,0,0
"17p",2.18,0,84.75,13.28
"18p",54.77,0,0,0
"19p",0,0,28.66,0
"20p",0,0,0,92.09
"21p",0,0,0,0
"Yp",99.93,0,0,0
"Xp",0,0,0,0
"1q",2.04,0,0,0
"2q",7.01,0,0,0
"3q",0.26,0,0,0
"4q",11.04,0,0,0
"5q",0,0,0,0
"6q",0,0,76.27,15.27
"7q",0.23,0,0,3.95
"8q",32.17,0,0,0
"9q",5,0,0,0
"10q",0,0,0,0
"11q",3.15,0,42.72,23.65
"12q",0,0,0,11.58
"13q",8.57,0,6.11,85.17
"14q",0.28,0,0,0
"15q",5.85,0,38.84,27.54
"16q",30.43,0,0,0
"17q",22.02,0,51.25,0
"18q",2.81,0,69.5,9.79
"19q",0,0,0,0
"20q",1.32,0,0,0
"21q",27.68,0,1.38,0
"22q",48.65,0,0,0
"Yq",100,0,0,0
"Xq",24.84,0,0,0
