"","GAIN","AMPLI","LOSS","LOH"
"1p",1.25,0,23.49,2.11
"2p",2.64,0,0,0
"3p",0.39,0,0,2.92
"4p",0.5,0,0,0
"5p",0.88,0,1.65,0
"6p",52.53,0,4.73,0
"7p",0.15,0,0,0
"8p",0,0,0.68,13.99
"9p",0.2,0,0,0
"10p",7.02,0,55.93,0
"11p",0.59,0,13.98,0
"12p",0.66,0,0,0
"16p",6.31,0,3.87,9.42
"17p",0.59,0,0.44,0
"18p",2.16,0,0,0
"19p",1.41,0,0,10.72
"20p",0.77,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",18.43,0,0.96,0
"2q",0.23,0,0.01,0
"3q",0.56,0,0,0
"4q",0.19,0,25.21,0
"5q",0.15,0,0,0
"6q",0,0,100,0
"7q",2.23,0,0,2.9
"8q",74.8,0,0,0
"9q",0.49,0,0,0
"10q",10.77,0,42.18,0
"11q",0.03,0,81.68,0
"12q",0.3,0,0.42,0
"13q",10.27,0,20.68,0
"14q",0.12,0,39.31,0
"15q",0,0,0,0
"16q",0,0,100,0
"17q",0.91,0,0.5,0
"18q",0.14,0,0,0
"19q",80.8,0,0,0
"20q",0,0,0,0
"21q",0,0,0,0
"22q",0,0,31.06,0
"Yq",0,0,0,0
"Xq",0.31,0,0,6.75
