"","GAIN","AMPLI","LOSS","LOH"
"1p",97.92,0,0,0
"2p",90.14,0,0,6.96
"3p",41.36,0,51.95,0
"4p",92.73,0,0,0
"5p",95.44,0,0,0
"6p",87.47,0,0,0
"7p",99.82,0,0,0
"8p",0,0,99.66,0
"9p",0,0,95.1,0
"10p",86.94,0,0,70.22
"11p",80.99,0,18.9,8.47
"12p",32.7,0,59.47,0
"16p",4.09,0,0,0
"17p",2.01,0,92.89,0
"18p",9.52,0,75.78,0
"19p",93.66,0,0.48,0
"20p",99.95,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",97.36,0,0,0
"1q",2.5,0,0,0
"2q",97.22,0,0,0
"3q",63.2,0,0,2.49
"4q",87.21,0,2.31,86.45
"5q",99.83,0,0,0
"6q",99.85,0,0,0
"7q",98.7,0,0,0
"8q",90.23,0,7.38,0
"9q",30.85,0,35.44,0
"10q",24.15,0,67.33,0
"11q",93.36,0,0,0
"12q",38.14,0,61.49,0
"13q",0,0,81.85,0
"14q",74.8,0,23.36,0
"15q",78.04,0,0,0
"16q",4.31,0,78.42,0
"17q",30.6,0,30.52,5.77
"18q",73.8,0,0,4.44
"19q",94.49,0,0,0
"20q",99.65,0,0,0
"21q",23.47,0,0,0
"22q",1.8,0,62.09,37.86
"Yq",0,0,0,0
"Xq",91.26,0,0.41,0
