"","GAIN","AMPLI","LOSS","LOH"
"1p",85.33,0,0,0
"2p",99.96,0,0,0
"3p",12.05,0,21.58,98.1
"4p",0,0,3.84,100
"5p",96.14,0,0,0
"6p",99.62,0,0,64.97
"7p",85.15,0,8.78,0
"8p",0.99,0,8.53,97.08
"9p",99.94,0,0,0
"10p",0,0,59.44,100
"11p",99.85,0,0,8.28
"12p",99.7,0,0,0
"16p",99.97,0,0,0
"17p",100,0,0,99.89
"18p",100,0,0,0
"19p",0.48,0,38.01,100
"20p",100,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",99.9,0,0,0
"1q",73.62,0,0,0
"2q",75.03,0,0,0
"3q",98.68,0,0,3.88
"4q",51.31,0,17.88,51.59
"5q",0.08,0,1.15,98.87
"6q",99.92,0,0,98.39
"7q",85.25,0,4.5,15.35
"8q",80.35,0,0,3.32
"9q",0,0,0,96.12
"10q",2.44,0,8.79,99.99
"11q",48.2,0,0,48.85
"12q",99.94,0,0,22.26
"13q",0,0,26.73,100
"14q",98.78,0,0,0
"15q",56.9,0,0,75.48
"16q",87.29,0,0,89.26
"17q",99.78,0,0,96.9
"18q",11.1,0,1.36,87.87
"19q",99.59,0,0,0
"20q",99.86,0,0,0
"21q",47.36,0,38.08,100
"22q",31.91,0,27.25,100
"Yq",0,0,0,0
"Xq",0.15,0,0,100
