"","GAIN","AMPLI","LOSS","LOH"
"1p",0.71,0,30.45,0
"2p",18.69,0,0,0
"3p",0,0,27.49,15.18
"4p",0,0,100,0
"5p",1.57,0,0,0
"6p",61.44,0,5.33,55.04
"7p",45.48,0,11.53,16.52
"8p",0,0,38.12,13.18
"9p",0,0,46.42,0
"10p",0,0,0,15.15
"11p",0,0,0.1,11.89
"12p",0.31,0,83.89,0
"16p",0,0,74.17,26.29
"17p",0,0,76.75,24.66
"18p",0,0,100,0
"19p",0,0,0,14.25
"20p",0,0,99.74,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",45.58,0,0,0
"1q",60.85,0,2.78,19.93
"2q",0.97,0,16.51,12.78
"3q",58.28,0,1.58,0
"4q",0,0,78.95,19.68
"5q",2,0,19.3,2.13
"6q",0,0,14.24,11.05
"7q",2.87,0,47.84,19.25
"8q",31.58,0,9.85,0
"9q",1.68,0,29.74,0
"10q",0,0,0,4.44
"11q",10.73,0,0,0
"12q",0,0,44.21,0
"13q",0,0,69.11,30.34
"14q",0,0,28.17,34.69
"15q",0,0,98.93,0
"16q",0,0,100,0
"17q",0,0,28.8,61.66
"18q",0,0,52.76,47.72
"19q",27.47,0,0,0
"20q",0,0,0,0
"21q",0,0,26.62,0
"22q",0,0,0.12,0
"Yq",0,0,0,0
"Xq",59.29,0,0,15.55
