"","GAIN","AMPLI","LOSS","LOH"
"1p",1.5,0,3.6,0
"2p",98.28,0,0,5.61
"3p",0.46,0,11.45,86.27
"4p",0.22,0,0,0
"5p",99.85,0,0,0
"6p",100,0,0,24.6
"7p",94.82,0,0,0
"8p",0,0,0.6,97.08
"9p",74.32,0,13.54,0
"10p",0,0,1.35,0
"11p",99.77,0,0,0
"12p",99.61,0,0,0
"16p",3.24,0,0,0
"17p",85.94,0,0,11.98
"18p",97.59,0,0,0
"19p",0,0,0,100
"20p",98.73,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",99.47,0,0,24.44
"1q",97.34,0,1.74,12.36
"2q",0,0,0,100
"3q",76.98,0,0,3.32
"4q",98.6,0,0,2.23
"5q",1.97,0,0.49,94.78
"6q",100,0,0,3.47
"7q",46.44,0,0,48.49
"8q",93.58,0,0,0
"9q",0.66,0,0,0
"10q",98.85,0,0,43.64
"11q",18.12,0,0,76.62
"12q",99.9,0,0,0
"13q",3.14,0,2.66,34.46
"14q",79.17,0,0,78.64
"15q",49.67,0,0.53,11.02
"16q",99.91,0,0,0
"17q",66.9,0,0,36.05
"18q",99.28,0,0,0
"19q",99.76,0,0,0
"20q",94.11,0,0,0
"21q",1.43,0,0,0
"22q",4.81,0,0.54,0
"Yq",0,0,0,0
"Xq",100,0,0,8.08
