"","GAIN","AMPLI","LOSS","LOH"
"1p",64.57,0,29.32,0
"2p",63.67,0,35.96,0
"3p",0,0,99.44,0
"4p",99.97,0,0,0
"5p",28.8,0,71.02,0
"6p",15.38,0,84.5,0
"7p",34.14,0,65.69,0
"8p",8.63,0,90.95,0
"9p",52.81,0,46.46,0
"10p",3.48,0,0.92,0
"11p",99.95,0,0,0
"12p",98.35,0,0,0
"16p",94.45,0,0,0
"17p",76.64,0,23.18,76.62
"18p",62.69,0,37.2,0
"19p",1.7,0,0,0
"20p",94.23,0,2.19,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",97.98,0,0,0
"1q",99.95,0,0,0
"2q",83.58,0,16.36,0
"3q",84.45,0,14.68,9.05
"4q",14.83,0,85.05,0
"5q",20.27,0,79.69,0
"6q",18.46,0,81.52,0
"7q",66.9,0,0,0
"8q",99.64,0,0,0
"9q",99.98,0,0,0
"10q",70.49,0,0.46,0
"11q",64.37,0,34.78,10.44
"12q",73.01,0,19.34,0
"13q",21.17,0,75.59,0
"14q",10.78,0,88.1,0
"15q",57.37,0,42.32,0
"16q",98.87,0,0,0
"17q",0,0,99.98,0
"18q",81.82,0,10.06,0
"19q",53.39,0,0,0
"20q",77.63,0,20.54,10.52
"21q",14.64,0,84.24,0
"22q",47.66,0,52.24,0
"Yq",0,0,0,0
"Xq",99.98,0,0,0
