"","GAIN","AMPLI","LOSS","LOH"
"1p",0.22,0,0.03,3.24
"2p",76.43,0,0,0
"3p",34.56,0,0,0
"4p",1.69,0,0,0
"5p",0,0,0.67,0
"6p",40.68,0,0.19,0
"7p",87.9,0,0,0
"8p",0,0,0.15,0
"9p",45.71,0,0,0
"10p",92.42,0,0,0
"11p",76.59,0,0,8.69
"12p",99.7,0,0,0
"16p",9.42,0,2.43,0
"17p",98.44,0,0,99.89
"18p",0,0,0,0
"19p",47.81,0,0,0
"20p",100,0,0,0
"21p",85.12,0,0,0
"Yp",0,0,0,0
"Xp",95.63,0,0,0
"1q",50.33,0,0,2.82
"2q",17.58,0,0.4,0
"3q",27.52,0,0,0
"4q",1.42,0,0,0
"5q",0,0,22.08,0
"6q",0,0,6.63,3.39
"7q",65.2,0,0,0
"8q",1.15,0,0,3.02
"9q",99.98,0,0,0
"10q",30.59,0,0,0
"11q",68.52,0,0,0
"12q",32.67,0,0,0
"13q",0,0,0,100
"14q",24.83,0,0,0
"15q",6.63,0,0,3.43
"16q",4.45,0,0.9,6.05
"17q",21.18,0,0,0
"18q",0.15,0,0,0
"19q",27.35,0,0,72.51
"20q",100,0,0,8.08
"21q",45.54,0,0,0
"22q",8.33,0,0,68.24
"Yq",0,0,0,0
"Xq",99.69,0,0,0
