"","GAIN","AMPLI","LOSS","LOH"
"1p",15.97,0,25.4,0
"2p",100,0,0,0
"3p",1.18,0,0,0
"4p",0,0,52.87,0
"5p",93.91,0,0,0
"6p",93.61,0,0,0
"7p",99.36,0,0,0
"8p",3.65,0,0,0
"9p",0,0,0,75.2
"10p",98.56,0,0,0
"11p",95.53,0,0,0
"12p",99.28,0,0,0
"16p",94.7,0,0,0
"17p",0,0,99.89,0
"18p",6.57,0,59.81,18.77
"19p",7.13,0,12.1,0
"20p",0,0,14.07,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",37.17,0,0,7.36
"1q",95.07,0,0,0
"2q",100,0,0,0
"3q",38.42,0,0.26,0
"4q",0.86,0,14.97,0
"5q",3.36,0,0,4.93
"6q",97.42,0,0,0
"7q",72.41,0,0,0
"8q",95.91,0,0,4.6
"9q",1.2,0,0,0
"10q",42.54,0,0.43,0
"11q",99.19,0,0,0
"12q",0.09,0,0,0
"13q",99.73,0,0,0
"14q",0,0,64.87,0
"15q",0,0,80.15,0
"16q",97.15,0,0,0
"17q",13.06,0,4.98,0
"18q",8.02,0,89.28,0
"19q",36.11,0,0.13,39.69
"20q",60.94,0,0,0
"21q",0,0,7.56,100
"22q",14.81,0,18.63,24.9
"Yq",0,0,0,0
"Xq",93.38,0,0,15.5
