"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,0
"3p",0,0,0,3.39
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",18.43,0,0,0
"8p",0,0,0.6,0
"9p",0,0,0,0
"10p",0,0,0,6.84
"11p",0,0,0,6.98
"12p",40.6,0,0,0
"16p",0,0,0,13.16
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0,0,0,0
"20p",0,0,28.37,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",39.41,0,0,6.92
"1q",0,0,0,0
"2q",0,0,0,1.7
"3q",0,0,0,0
"4q",0,0,0,0
"5q",0,0,0,0
"6q",0,0,0,0
"7q",2.32,0,16.98,0
"8q",28.13,0,0,0
"9q",0,0,0,0
"10q",0,0,0,4.23
"11q",0,0,0.32,0
"12q",0,0,0,3.39
"13q",12.36,0,0,0
"14q",0,0,15.38,2.85
"15q",0,0,0,0
"16q",0,0,0,0
"17q",0,0,0,0
"18q",3.29,0,0,0
"19q",0,0,0,0
"20q",30.31,0,0,0
"21q",0,0,0,0
"22q",0.14,0,0,0
"Yq",0,0,0,0
"Xq",93.68,0,0,5.25
