"","GAIN","AMPLI","LOSS","LOH"
"1p",9.33,0,9.8,0
"2p",17.1,0,0,4.41
"3p",11.33,0,50.29,12.29
"4p",0,0,0,100
"5p",27.11,0,0,0
"6p",30.32,0,0,59.67
"7p",38.05,0,0,0
"8p",0.92,0,46.18,9.6
"9p",81.8,0,0,12.35
"10p",0,0,100,0
"11p",68.02,0,0,46.67
"12p",99.7,0,0,0
"16p",20.17,0,0,0
"17p",100,0,0,99.89
"18p",50.15,0,0,0
"19p",0,0,97.12,0
"20p",78.94,0,0,0
"21p",0,0,85.12,0
"Yp",0,0,0,0
"Xp",42.64,0,0,13.61
"1q",36.16,0,0,0
"2q",56.02,0,0.8,3.86
"3q",10.45,0,0,3.88
"4q",4.8,0,11.98,16.43
"5q",0,0,100,0
"6q",100,0,0,100
"7q",43.72,0,15.25,0
"8q",20.28,0,0,3.32
"9q",0,0,95.36,0
"10q",2.46,0,44.9,10.52
"11q",12.03,0,34.6,11.05
"12q",59.91,0,0,22.52
"13q",0.07,0,21.15,51.5
"14q",44.55,0,0,20.86
"15q",6.57,0,16.72,96.65
"16q",61.81,0,0,92.64
"17q",0.49,0,0,100
"18q",11.06,0,87.74,0
"19q",30.26,0,0,0
"20q",50.34,0,0,0
"21q",30.31,0,35.54,64.39
"22q",30.97,0,24.44,31.37
"Yq",0,0,0,0
"Xq",100,0,0,0
