"","GAIN","AMPLI","LOSS","LOH"
"1p",35.21,0,0.17,0
"2p",36.17,0,0,12.47
"3p",0,0,4.9,100
"4p",0,0,0,100
"5p",11.96,0,0.56,28.42
"6p",51.31,0,0,0
"7p",0,0,0,0
"8p",0,0,0,81.47
"9p",0,0,0,82.95
"10p",2.9,0,0,0
"11p",18.7,0,7.46,81.47
"12p",81.48,0,0,0
"16p",0,0,0,100
"17p",0,0,0,99.89
"18p",30.61,0,0,99.9
"19p",3.32,0,0,100
"20p",0.76,0,1.91,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,48.15,99.81
"1q",93.67,0,1.2,0
"2q",43.46,0,0,24.23
"3q",29.97,0,0.26,17.24
"4q",0,0,1.31,99.92
"5q",0.86,0,12.99,84.1
"6q",58.16,0,0,0
"7q",21.81,0,17.57,100
"8q",28.77,0,8.66,39.24
"9q",44.87,0,0,96.12
"10q",2.77,0,11.97,0
"11q",100,0,0,0
"12q",62.43,0,0,0
"13q",17.12,0,36.64,86.2
"14q",17.65,0,0,3.19
"15q",13.08,0,9.64,96.65
"16q",4.67,0,0,100
"17q",13.53,0,0,0
"18q",0,0,32.38,99.99
"19q",44.88,0,0,0
"20q",17.21,0,0,37.24
"21q",0,0,15.56,100
"22q",7.36,0,7,100
"Yq",0,0,0,0
"Xq",0,0,100,100
