"","GAIN","AMPLI","LOSS","LOH"
"1p",18.9,0,18.68,0
"2p",0.02,0,0.28,0
"3p",17.15,0,22.89,0
"4p",0,0,0,0
"5p",63.34,0,1.66,37.03
"6p",0.75,0,97.43,0
"7p",0,0,2.69,0
"8p",3.66,0,81.46,0
"9p",0,0,25.15,0
"10p",0,0,99.04,0
"11p",0.54,0,0.35,0
"12p",0,0,65.87,0
"16p",1.52,0,0,12.41
"17p",0,0,0,99.89
"18p",0,0,99.9,0
"19p",0,0,0,0
"20p",2.48,0,2.15,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",1.09,0,0.4,0
"1q",98.1,0,0,0
"2q",1.07,0,0.49,0
"3q",77.44,0,0,0
"4q",0.49,0,0,0
"5q",19.68,0,5.43,64.27
"6q",0,0,98.73,0
"7q",1.42,0,38.8,0
"8q",96.97,0,0,0
"9q",0.48,0,0.36,0
"10q",0.6,0,2.02,0
"11q",0,0,0.41,0
"12q",0,0,7.46,86.98
"13q",0.43,0,0,96.82
"14q",0.76,0,0.33,0
"15q",2.56,0,1.43,0
"16q",0,0,0.27,0
"17q",0.28,0,0.44,97.33
"18q",0,0,91.88,0
"19q",0,0,0,0
"20q",2.53,0,1.54,0
"21q",1.48,0,1.41,0
"22q",1.94,0,0,0
"Yq",0,0,0,0
"Xq",0.74,0,0.94,2.97
