"","GAIN","AMPLI","LOSS","LOH"
"1p",34.05,0,16.98,2.62
"2p",7.18,0,0,11.61
"3p",7.5,0,0,0
"4p",0,0,5.59,98.29
"5p",99.56,0,0,0
"6p",0,0,63.13,18.83
"7p",73.13,0,0,0
"8p",0,0,0,0
"9p",61.4,0,0,0
"10p",0,0,99.2,0
"11p",5.37,0,0,97.28
"12p",71.98,0,0,0
"16p",10.67,0,0,12.41
"17p",0,0,52.8,33.55
"18p",99.94,0,0,0
"19p",24.61,0,4.6,32.51
"20p",0,0,13.84,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",14.65,0,0,8.03
"1q",81.8,0,0,0
"2q",1.39,0,15.73,0
"3q",0,0,0,0
"4q",25.72,0,5.37,3.19
"5q",69.09,0,3.69,72.58
"6q",34.91,0,25.95,7.04
"7q",2.31,0,0,0
"8q",88.77,0,0,0
"9q",2.07,0,5.27,4.95
"10q",23.23,0,55.17,18.86
"11q",40.73,0,31.62,41.12
"12q",92.97,0,0,0
"13q",15.57,0,0.54,78.69
"14q",67.81,0,1.16,3.67
"15q",0,0,0.09,0
"16q",0,0,69.62,29.76
"17q",5.65,0,0.84,66.48
"18q",14.21,0,79.73,0
"19q",24.27,0,7.76,16.91
"20q",95.14,0,0,0
"21q",0,0,0,0
"22q",1.17,0,0,0
"Yq",0,0,0,0
"Xq",3.05,0,0,91.6
