"","GAIN","AMPLI","LOSS","LOH"
"1p",0.21,0,33.97,0
"2p",0,0,0,0
"3p",3.98,0,0,5.92
"4p",0,0,99.95,0
"5p",0,0,0,0
"6p",0,0,17.76,0
"7p",5.06,0,0,0
"8p",0,0,0,6.51
"9p",0.83,0,2.34,0
"10p",0,0,0,0
"11p",0,0,99.99,0
"12p",5.11,0,73.29,0
"16p",0,0,100,0
"17p",0,0,99.98,0
"18p",0,0,0,0
"19p",36.02,0,9.54,51.12
"20p",7.1,0,2.56,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",2.45,0,0,11.88
"1q",96.68,0,0,0
"2q",0,0,0.32,2.59
"3q",2.48,0,0,3.67
"4q",0,0,39.31,0
"5q",0.26,0,0,2.43
"6q",0,0,3.97,0
"7q",0,0,0,0
"8q",4.95,0,0.54,3.21
"9q",2.32,0,2.18,0
"10q",2.22,0,1.28,0
"11q",0,0,100,0
"12q",0,0,0,0
"13q",0,0,99.98,0
"14q",9.41,0,0,3.14
"15q",0,0,99.79,0
"16q",0,0,100,0
"17q",27.27,0,72.61,0
"18q",8.32,0,0,0
"19q",0,0,82.76,16.58
"20q",57.76,0,0,0
"21q",25.05,0,0,0
"22q",0,0,100,0
"Yq",0,0,0,0
"Xq",4.44,0,0,10.55
