"","GAIN","AMPLI","LOSS","LOH"
"1p",44.05,0,0,0
"2p",25.95,0,0.89,0
"3p",22.12,0,16.62,0
"4p",1.76,0,77.78,0
"5p",55.71,0,0,6.77
"6p",0,0,45.57,0
"7p",0,0,0,0
"8p",2.1,0,77.19,0
"9p",0,0,100,0
"10p",0,0,0,0
"11p",0,0,67.62,0
"12p",94.47,0,0,0
"16p",33.94,0,2.94,0
"17p",0,0,93.06,0
"18p",0,0,0,0
"19p",12.38,0,54.19,0
"20p",3.38,0,1.45,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",54.68,0,2.69,0
"1q",63.15,0,32.56,0
"2q",8.27,0,9.7,0
"3q",38.73,0,9.5,43.68
"4q",17.79,0,5.15,0
"5q",16.04,0,14.11,2.15
"6q",0.24,0,0,0
"7q",15.28,0,24.15,0
"8q",11.14,0,0,0
"9q",0,0,99.98,0
"10q",8.88,0,2.01,3.43
"11q",14.24,0,52.39,0
"12q",44.42,0,0,0
"13q",4.44,0,35.81,0
"14q",8.49,0,5.26,0
"15q",6.35,0,13.81,0
"16q",0,0,86.93,0
"17q",22.97,0,21.41,78.45
"18q",13.38,0,0,0
"19q",4.94,0,0,0
"20q",21.23,0,0.67,0
"21q",31.53,0,0,0
"22q",12.67,0,0.15,0
"Yq",0,0,0,0
"Xq",95.48,0,0.88,0
