"","GAIN","AMPLI","LOSS","LOH"
"1p",47.91,0,8.84,52.55
"2p",98.49,0,0,0
"3p",87.19,0,0,5.92
"4p",34.59,0,20.63,57.09
"5p",56.18,0,0,0
"6p",46.53,0,13.54,20.66
"7p",62.99,0,0.61,0
"8p",31.45,0,58.06,0
"9p",1.13,0,39.38,0
"10p",95.11,0,0,0
"11p",76.66,0,0,26.85
"12p",68.82,0,0,0
"16p",91.73,0,0,0
"17p",0,0,0,99.89
"18p",0,0,0,99.9
"19p",44.74,0,11.85,0
"20p",99.56,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",87.75,0,10.28,10.18
"1q",58.01,0,0,0
"2q",82.25,0,0,2.01
"3q",98.18,0,0.92,0
"4q",26.22,0,0.47,0
"5q",60.06,0,34.17,14.77
"6q",12.73,0,24.83,61.09
"7q",89.63,0,0,0
"8q",52.46,0,0,0
"9q",65.08,0,0,61.15
"10q",26.94,0,0,0
"11q",62.36,0,0,37.05
"12q",42.56,0,0,56.41
"13q",20.55,0,1.08,99.97
"14q",54.14,0,0.26,0
"15q",48.21,0,1.11,0
"16q",97.21,0,0,0
"17q",21.96,0,0,100
"18q",0,0,34.29,52.1
"19q",46.9,0,8.15,0
"20q",47.81,0,0,0
"21q",37.89,0,0.81,0
"22q",17.5,0,6.47,47.97
"Yq",0,0,0,0
"Xq",96.2,0,0,12.87
