"","GAIN","AMPLI","LOSS","LOH"
"1p",76.28,0,23.57,75.86
"2p",0,0,0,0
"3p",0,0,80.36,0
"4p",0.54,0,95.35,0
"5p",0,0,1.4,0
"6p",0,0,22.78,37.25
"7p",0,0,100,0
"8p",0,0,12.71,0
"9p",0,0,0,0
"10p",0,0,48.97,8.24
"11p",0.75,0,0.51,0
"12p",0,0,0,0
"16p",0,0,100,0
"17p",0,0,1.56,15.28
"18p",0,0,0,0
"19p",1.89,0,46.29,21.31
"20p",0,0,1.23,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0.65,0,0,4.4
"1q",99.95,0,0,63.46
"2q",0,0,1.28,0
"3q",0,0,0,0
"4q",0,0,99.62,0
"5q",0,0,100,0
"6q",0.5,0,6.94,0
"7q",0,0,3.27,0
"8q",0,0,16,0
"9q",0.32,0,1.62,0
"10q",0,0,33.21,3.64
"11q",0.86,0,11,0
"12q",0,0,2.17,0
"13q",19.99,0,11.63,75.72
"14q",0,0,98.92,0
"15q",0,0,5.52,0
"16q",0,0,99.96,0
"17q",0,0,0.24,0
"18q",0,0,0.95,0
"19q",0,0,8.56,0
"20q",0,0,1.26,0
"21q",0,0,2.66,0
"22q",0,0,94.21,0
"Yq",0,0,0,0
"Xq",2.43,0,7.27,3.33
