"","GAIN","AMPLI","LOSS","LOH"
"1p",0,0,0,0
"2p",0,0,0,3.08
"3p",0,0,0,0
"4p",0,0,0,0
"5p",0,0,0,0
"6p",0,0,0,0
"7p",0,0,0,0
"8p",0.21,0,0.6,0
"9p",0,0,22.35,0
"10p",0,0,100,0
"11p",0,0,0,0
"12p",0,0,0,0
"16p",0,0,28.19,10.98
"17p",0,0,0,0
"18p",0,0,0,0
"19p",0.07,0,0,0
"20p",0,0,0,0
"21p",0,0,0,0
"Yp",0,0,0,0
"Xp",0,0,0,0
"1q",0,0,0,0
"2q",0,0,0,0
"3q",0.13,0,0,0
"4q",0,0,0,0
"5q",0,0,0,2.29
"6q",0,0,8.45,0
"7q",16.33,0,0,0
"8q",0,0,0.41,0
"9q",0.24,0,0,0
"10q",0,0,34.73,0
"11q",0.06,0,0,0
"12q",0.21,0,0,0
"13q",0,0,0,0
"14q",0.4,0,0,3.12
"15q",0,0,0,0
"16q",0,0,39.81,0
"17q",0,0,0,0
"18q",0,0,0,0
"19q",0.2,0,0,0
"20q",0,0,0,0
"21q",0,0,16.1,0
"22q",0,0,32.63,0
"Yq",0,0,0,0
"Xq",0,0,0,0
